Facility_Id,Facility_Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry_Type,Total
1007780,CAMELOT LANDFILL,LEWISVILLE,TX,75056,580 HUFFINES BLVD,DENTON,33.04,-96.95,Waste,188068.25
1001287,Johnson County Generation Facility,CLEBURNE,TX,76033,831 SPARKS DR,Johnson,32.4,-97.41,Power Plants,188336.95
1005891,BLUE RIDGE LANDFILL,FRESNO,TX,77545,2200 FM 521,FORT BEND,29.56,-95.44,Waste,188362.25
1010768,Ramsey Gas Plant,Orla,TX,79770,231 County Rd 452,REEVES,31.93,-104.02,Petroleum and Natural Gas Systems,188827.92
1000472,Paris Energy Center,PARIS,TX,75460,301 LAKE CROOK ROAD,Lamar,33.7,-95.56,Power Plants,188933.1
1000503,Clear Lake Cogeneration,PASADENA,TX,77507,9602 BAYPORT,Harris,29.63,-95.07,Power Plants,190421.6
1004491,CHARLES M HINTON JR REGIONAL LANDFILL,ROWLETT,TX,75089,3175 ELM GROVE RD,COLLIN,32.96,-96.53,Waste,190855.3
1005344,CHAPARRAL STEEL MIDLOTHIAN PLANT,MIDLOTHIAN,TX,76065,300 WARD ROAD,ELLIS,32.46,-97.04,Metals,194681.3
1004442,Air Products LLC - Corpus Christi,Corpus Christi,TX,78407,5401 Up River Road,NUECES COUNTY,27.81,-97.46,Chemicals,198265.5
1006397,Vitro Flat Glass LLC,Wichita Falls,TX,76305,"7400 Central Freeway North,",WICHITA,34,-98.55,Minerals,198624.41
1003439,Covel Gardens Recycling and Disposal Facility,San Antonio,TX,78252,8611 Covel Road,BEXAR COUNTY,29.34,-98.65,Waste,201430.81
1000470,"Mustang Station Units 4, 5 & 6",DENVER CITY,TX,79323,1937 COUNTY ROAD 390,Yoakum,32.97,-102.74,Power Plants,203305.6
1003899,GREEN LAKE PLANT,PORT LAVACA,TX,77979,13050 State Highway 185N,CALHOUN,28.57,-96.83,Chemicals,207178.58
1011011,Jackson County Gas Plant,Ganado,TX,77962,,JACKSON,29.11,-96.54,Petroleum and Natural Gas Systems,208544.01
1003780,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,Chemicals,212344.5
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,AUSTIN,TX,78728,14001 MCNEIL ROAD,TRAVIS COUNTY,30.45,-97.72,Minerals,213099.46
1006465,IESI TURKEY CREEK LANDFILL,ALVARADO,TX,76009,9100 S INTERSTATE 35 W,JOHNSON,32.36,-97.2,Waste,218993.5
1002065,CITY OF BEAUMONT LANDFILL,BEAUMONT,TX,77705,5895 LAFIN DR,JEFFERSON,30.04,-94.13,Waste,219512.15
1006899,MCCARTY ROAD LANDFILL TX,HOUSTON,TX,77078,5757 OATES RD,HARRIS COUNTY,29.82,-95.24,Waste,220011.15
1004377,121 REGIONAL DISPOSAL FACILITY,MELISSA,TX,75454,3820 SAM RAYBURN HIGHWAY,COLLIN COUNTY,33.3,-96.54,Waste,221014.75
1001638,TARGA MIDKIFF GAS PROCESSING PLANT,MIDKIFF,TX,79755,17400 E FM 2401,UPTON,31.5,-101.91,Petroleum and Natural Gas Systems,223351.05
1003533,Borger Carbon Black Plant,Borger,TX,79007,9440 FM 1559,HUTCHINSON,35.67,-101.43,Chemicals,225711.76
1006255,LAGRANGE PLANT,LA GRANGE,TX,78945,,FAYETTE,30.01,-96.89,Petroleum and Natural Gas Systems,230797.72
1004460,City of Laredo Landfill,Laredo,TX,78044,6912 US Hwy 359,WEBB,27.5,-99.4,Waste,231702.75
1002676,Hawkins Gas Plant,HAWKINS,TX,75765,,WOOD,32.61,-95.2,Petroleum and Natural Gas Systems,231876.8
1000954,Sim Gideon,BASTROP,TX,78602,257 POWER PLANT RD,Bastrop,30.15,-97.27,Power Plants,232447.99
1007800,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,HUMBLE,TX,77396,3623 WILSON ROAD,HARRIS COUNTY,29.95,-95.25,Waste,247960
1006800,GOLDSMITH GAS PLANT,GOLDSMITH,TX,79741,,ECTOR,31.98,-102.63,Petroleum and Natural Gas Systems,249728.47
1006363,"GCC Permian, LLC",ODESSA,TX,79766,16501 WEST MURPHY STREET,ECTOR,31.75,-102.55,Minerals,256757.23
1002685,AC 857 A,Offshore,TX,0,,,26.3,-94.9,Petroleum and Natural Gas Systems,265377.77
1007852,WASTE MANAGEMENT SKYLINE LANDFILL,FERRIS,TX,75125,1201 N CENTRAL AVE,ELLIS,32.55,-96.67,Waste,274195.84
1000924,Victoria Power Station,VICTORIA,TX,77901,1205 S BOTTOM ST,Victoria,28.79,-97.01,Power Plants,274201.78
1007243,T H Wharton,HOUSTON,TX,77064,16301 HIGHWAY 249,Harris,29.94,-95.53,Power Plants,274641.18
1000090,CITY OF GRAND PRAIRIE LANDFILL,GRAND PRAIRIE,TX,75050,1102 MACARTHUR BLVD,DALLAS COUNTY,32.77,-96.96,Waste,279405.25
1007154,McCOMBS LANDFILL,El Paso,TX,79934,136000 McCombs,EL PASO COUNTY,31.93,-106.41,Waste,280027.25
1011931,James Lake Gas Plant,Goldsmith,TX,79741,,ECTOR COUNTY,31.96,-102.6,Petroleum and Natural Gas Systems,281773.1
1002624,"Copano Field Services/North Texas, Saint Jo Processing Plant Montague, TX",MONTAGUE,TX,76251,5683 CATHOLIC CEMETERY RD,MONTAGUE COUNTY,33.63,-97.63,Petroleum and Natural Gas Systems,283991.24
1000604,Big Spring Carbon Black Plant,BIG SPRING,TX,79720,1211 North Midway Road,HOWARD COUNTY,32.27,-101.41,Chemicals,285297
1005127,CABOT NORIT AMERICAS INC,MARSHALL,TX,75670,3200 UNIVERSITY AVE.,HARRISON,32.54,-94.4,Chemicals,285490.15
1000605,Borger Carbon Black Plant,Borger,TX,79007,9455 FM 1559,HUTCHINSON,35.67,-101.44,Chemicals,286095.48
1005347,TEXAS DISPOSAL SYSTEMS LANDFILL,BUDA,TX,78610,3016 FM 1327,TRAVIS COUNTY,30.1,-97.75,Waste,293171
1000939,Nichols Station,AMARILLO,TX,79108,7201 N LAKESIDE DRIVE,Potter,35.28,-101.75,Power Plants,306757.81
1000481,Quail Run Energy Center,ODESSA,TX,79766,2950 East I 20,Ector,31.84,-102.32,Power Plants,307509.39
1000570,O W Sommers,SAN ANTONIO,TX,78223,12940 S US Hwy 181,Bexar,29.31,-98.32,Power Plants,311314.74
1000926,Mountain Creek Generating Station,DALLAS,TX,75211,2233A MT CREEK PKWY,Dallas,32.73,-96.94,Power Plants,314005.24
1006110,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",MARYNEAL,TX,79535,202 County Road 306,NOLAN,32.25,-100.46,Minerals,324277.63
1006890,OXEA CORP BAY CITY PLANT,BAY CITY,TX,77414,2001 FM 3057,MATAGORDA,28.86,-96.02,Other,325546.36
1006650,Decker Creek,AUSTIN,TX,78724,8003 DECKER LN,Travis,30.3,-97.61,Power Plants,326425.69
1007276,CITY OF EDINBURG LANDFILL,EDINBURG,TX,78539,900 E ENCINITOS RD,HIDALGO,26.4,-98.13,Waste,337507.25
1006578,OXBOW CALCINING,PORT ARTHUR,TX,77640,3901 COKE DOCK RD,JEFFERSON,29.84,-93.96,Petroleum and Natural Gas Systems,343180.34
1000936,Wilkes Power Plant,AVINGER,TX,75630,HIGHWAY 49,Marion,32.85,-94.55,Power Plants,356694.03
1002430,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,Chemicals,356928.25
1000942,Handley Generating Station,FORT WORTH,TX,76112,6604 EAST ROSEDALE ST,Tarrant,32.73,-97.22,Power Plants,363773.15
1012008,Montana Power Station,El Paso,TX,79938,13511B Montana Avenue,,31.84,-105.92,Power Plants,373484.26
1007868,TICONA POLYMERS INCORPORATED,BISHOP,TX,78343,5738 COUNTY ROAD 4,NUECES,27.57,-97.83,Other,377075.2
1006562,PRAXAIR TEXAS CITY,TEXAS CITY,TX,77590,703 6TH STREET SOUTH,GALVESTON COUNTY,29.38,-94.9,Chemicals,387137.62
1007365,Sabine Cogeneration Facility,ORANGE,TX,77630,4647 FM1006,Orange,30.04,-93.77,Power Plants,387225.22
1003451,INEOS NOVA LLC BAYPORT SITE,PASADENA,TX,77507,12222 PORT RD.,HARRIS,29.6,-95.01,Chemicals,389942.43
1000997,Barney M. Davis,Corpus Christi,TX,78418,4301 Waldron Road,Nueces,27.61,-97.31,Power Plants,392063.75
1010636,OCI Beaumont LLC,Nederland,TX,77627,5470 N. Twin City Hwy.,JEFFERSON,30.02,-94.03,Chemicals,392509.45
1006577,Plant X,EARTH,TX,79031,5M S OF EARTH ON FM RD 1055,Lamb,34.17,-102.41,Power Plants,395848.93
1002432,Lhoist North America New Braunfels Plant,NEW BRAUNFELS,TX,78132,350 APG LANE,COMAL,29.68,-98.18,Minerals,401328.26
1002965,GOODYEAR BEAUMONT CHEMICAL PLANT,BEAUMONT,TX,77705,,JEFFERSON,29.98,-94.22,Other,419062.07
1002395,Texas Lime Company,Cleburne,TX,76033,15865 FM 1434,JOHNSON,32.25,-97.55,Minerals,426696.82
1003724,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES,27.81,-97.47,Chemicals,447275.3
1002403,Lhoist North America /Clifton Plant,CLIFTON,TX,76634,2861 FM 2602,BOSQUE,31.73,-97.55,Minerals,449677.66
1009496,Pet Coke/Coal Fired Energy Generating Facility,Point Comfort,TX,77978,988 FM1593 South,CALHOUN,28.65,-96.54,Power Plants,450212.5
1006016,FREEPORT LNG IMPORT TERMINAL,QUINTANA,TX,77541,1500 LAMAR ST,BRAZORIA,28.93,-95.32,Petroleum and Natural Gas Systems,456600.2
1003910,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,Chemicals,464314.8
1002678,SACROC CO2 TREATMENT,SNYDER,TX,79549,3775 County Road 226,SCURRY,32.75,-100.96,Petroleum and Natural Gas Systems,478170.82
1004270,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217,11551 NACOGDOCHES RD.,BEXAR,29.55,-98.42,Minerals,483828.13
1000922,Nueces Bay,CORPUS CHRISTI,TX,78402,2002 NAVIGATION BOULEVARD,Nueces,27.82,-97.42,Power Plants,496533.86
1010120,Brasada Gas Plant,Cotulla,TX,78014,"28.410804, -99.268295",LA SALLE,28.42,-99.26,Petroleum and Natural Gas Systems,504954.67
1000547,Cedar Bayou 4,ELDON,TX,77523,7705 WEST BAY ROAD,Chambers,29.75,-94.92,Power Plants,506838.77
1001370,"Ennis Power Company, LLC",ENNIS,TX,75119,4001 WEST ENNIS AVE,Ellis,32.32,-96.67,Power Plants,516253.88
1006943,Air Products LLC - Pasadena SMR,Pasadena,TX,77506,1435 Highway 225,HARRIS COUNTY,29.72,-95.19,Chemicals,531770.3
1004880,EQUISTAR CORPUS CHRISTI PLANT,CORPUS CHRISTI,TX,78410,1501 MCKINZIE ROAD,NUECES,27.81,-97.59,Chemicals,540090.78
1010702,La Porte Steam Methane Reformer,La Porte,TX,77571,11450 W. Fairmont Parkway,HARRIS,29.65,-95.05,Chemicals,550886.5
1009872,Samsung Austin Semiconductor,Austin,TX,78754,12100 Samsung Blvd,TRAVIS COUNTY,30.38,-97.63,Other,577201.47
1002190,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,ALVIN,TX,77512,,BRAZORIA,29.26,-95.21,Chemicals,586190.48
1002421,ASH GROVE CEMENT COMPANY,MIDLOTHIAN,TX,76065,900 GIFCO ROAD,ELLIS COUNTY,32.52,-97.01,Minerals,598198.19
1001806,SEMINOLE GAS PROCESSING PLANT,SEMINOLE,TX,79360,3.5 MI NW ON SH 214,GAINES,32.76,-102.68,Petroleum and Natural Gas Systems,611489.27
1003049,"LINDE GAS NORTH AMERICA LLC, CLEARLAKE PLANT",PASADENA,TX,77507,9502 BAYPORT DRIVE,HARRIS,29.62,-95.06,Chemicals,625985
1009093,Yoakum Cryogenic Plant,Yoakum,TX,77995,4 miles Northwest of Yoakum; Southest of the Intersection of US 77 and CR 394,LAVACA COUNTY,29.21,-97.07,Petroleum and Natural Gas Systems,630164.22
1006711,Air Liquide Large Industries US - SMR,Pasadena,TX,77507,11400 Bay Area Blvd.,HARRIS,29.62,-95.05,Chemicals,635090
1003281,SEABREEZE ENVIRONMENTAL LANDFILL,ANGLETON,TX,77516,10310 FM 528 RD,BRAZORIA,29.09,-95.36,Waste,640180.25
1005198,TPC GROUP LLC,HOUSTON,TX,77017,8600 PARK PLACE BOULEVARD,HARRIS,29.7,-95.25,Chemicals,648387.01
1000504,Texas City Cogeneration,TEXAS CITY,TX,77590,3221 5TH AVE SOUTH,Galveston,29.38,-94.94,Power Plants,659523.36
1006275,Flint Hills Resources Houston Chemical LLC,HOUSTON,TX,77017,9822 LA PORTE FREEWAY,HARRIS COUNTY,29.71,-95.25,Chemicals,670656.61
1002023,Praxair Port Arthur Facility,Port Arthur,TX,77641,2555 Savannah Ave,JEFFERSON,29.87,-93.93,Chemicals,687862.6
1003945,TEXAS INSTRUMENTS NORTH CAMPUS,DALLAS,TX,75243,13500 NORTH CENTRAL EXPRESSWAY,DALLAS,32.93,-96.75,Other,703846.63
1005714,San Jacinto Steam Electric Station,LA PORTE,TX,77571,845 SENS ROAD,Harris,29.7,-95.04,Power Plants,716109.9
1006817,McCommas Bluff Landfill,Dallas,TX,75241,5555 Youngblood Road,DALLAS COUNTY,32.68,-96.73,Waste,716472.75
1001934,BASF FREEPORT SITE,FREEPORT,TX,77541,602 COPPER ROAD,BRAZORIA,29,-95.4,Chemicals,720070.36
1000669,Sand Hill Energy Center,AUSTIN,TX,78617,13005 FALLWELL LN,Travis,30.21,-97.61,Power Plants,754171.15
1000929,Cedar Bayou,BAYTOWN,TX,77520,7705 WEST BAY ROAD,Chambers,29.75,-94.93,Power Plants,781256.85
1007208,Alamo San Antonio Cement Plant,San Antonio,TX,78266,6055 West Green Mountain Road,BEXAR COUNTY,29.61,-98.37,Minerals,827666.33
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",PORT ARTHUR,TX,77640,2001 SOUTH GULFWAY DRIVE ,JEFFERSON COUNTY,29.85,-93.98,Chemicals,850681.62
1003382,DUPONT SABINE RIVER WORKS,ORANGE,TX,77631,3055 FARM RD. 1006,ORANGE,30.05,-93.75,Chemicals,861930.46
1001305,Mustang Station,DENVER CITY,TX,79323,1937 COUNTY ROAD 390,Yoakum,32.97,-102.74,Power Plants,879383.54
1000937,Jones Station,LUBBOCK,TX,79408,E OF LUBBOCK ON FARM RD 3020,Lubbock,33.52,-101.74,Power Plants,902986.75
1000145,Harrison County Power Project,MARSHALL,TX,75670,12039 SH 43 SOUTH,Harrison,32.4,-94.44,Power Plants,950375.53
1001340,Lost Pines 1,BASTROP,TX,78602,256 POWER PLANT ROAD,Bastrop,30.15,-97.27,Power Plants,974193.74
1006891,"Flint Hills Resources Port Arthur, LLC",PORT ARTHUR,TX,77640,4241 SAVANNAH AVE,JEFFERSON,29.89,-93.97,Chemicals,975188.16
1002102,TEXAS LEHIGH CEMENT COMPANY LP,BUDA,TX,78610,1000 JACK C HAYS TRL,HAYS,30.05,-97.86,Minerals,978622.78
1001311,Frontera Generation Facility,MISSION,TX,78572,900 S GOODWIN RD,Hidalgo,26.21,-98.4,Power Plants,1009765.01
1000098,"Wise County Power Company, LLC",POOLVILLE,TX,76487,800 BOONS CREEK LANE,Wise,33.06,-97.91,Power Plants,1019581.07
1007621,TXI Hunter Cement Plant,New Braunfels,TX,78132,7781 FM 1102,COMAL COUNTY,29.8,-98.04,Minerals,1026045
1000483,Colorado Bend I,WHARTON,TX,77488,3821 S SH 60 HWY,Wharton,29.29,-96.07,Power Plants,1026389.3
1011080,Praxair Port Arthur #379,Port Arthur,TX,77641,1801 South Gulfway Drive,JEFFERSON COUNTY,29.89,-93.94,Chemicals,1051837.22
1007233,Calpine Hidalgo Energy Center,EDINBURG,TX,78539,4005 N SEMINARY RD,Hidalgo,26.34,-98.17,Power Plants,1072008.73
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,LA PORTE,TX,77571,1515 MILLER CUT- OFF ROAD,HARRIS,29.72,-95.07,Chemicals,1078828.05
1007300,Bastrop Clean Energy Center,CEDAR CREEK,TX,78612,125 OLD BASTROP ROAD,Bastrop,30.15,-97.55,Power Plants,1106288.1
1006966,Newman,EL PASO,TX,79934,4900 STAN ROBERTS ST,El Paso,31.99,-106.43,Power Plants,1115799.26
1000798,"Brazos Valley Energy, LP",THOMPSONS,TX,77481,3440 LOCKWOOD RD,Fort Bend,29.47,-95.62,Power Plants,1126789.02
1005822,Blackhawk Station,BORGER,TX,79007,SPUR 119 N COGEN PLACE,Hutchinson,35.7,-101.36,Power Plants,1159272.94
1001713,OXY VINYLS LP - LA PORTE VCM PLANT,LA PORTE,TX,77571,2400 MILLER CUT-OFF ROAD,HARRIS COUNTY,29.72,-95.07,Chemicals,1205914.36
1006927,Gregory Power Facility,GREGORY,TX,78359,TX HWY 361 EAST @ SAC,San Patricio,27.89,-97.26,Power Plants,1210822.31
1001333,"Rio Nogales Power Project, LP",SEGUIN,TX,78155,711 RIO NOGALES DRIVE,Guadalupe,29.59,-97.97,Power Plants,1224723.33
1007909,HUNTSMAN PETROCHEMICAL LLC PORT NECHES PERFORMANCE PRODUCTS,PORT NECHES,TX,77651,6001 Highway 366,JEFFERSON COUNTY,29.99,-93.95,Chemicals,1237016.48
1001325,Magic Valley Generating Station,EDINBURG,TX,78539,3333 N MCCOLL RD,Hidalgo,26.34,-98.19,Power Plants,1237125.12
1001334,"Wolf Hollow I, LP",GRANBURY,TX,76048,9201 WOLF HOLLOW COURT,Hood,32.33,-97.73,Power Plants,1263565.02
1011453,"Panda Sherman Power, LLC",Sherman,TX,75092,510 Progress Dr,GRAYSON,33.58,-96.62,Power Plants,1299178.68
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,Sweeny,TX,77480,21441 Loop 419,BRAZORIA,29.08,-95.74,Chemicals,1314123.69
1007792,TXI OPERATIONS,MIDLOTHIAN,TX,76065,245 WARD ROAD,ELLIS,32.46,-97.03,Minerals,1331157.95
1000928,Lewis Creek,WILLIS,TX,77318,11191 LONGSTREET ROAD,Montgomery,30.44,-95.52,Power Plants,1352539.28
1002055,HOLCIM TEXAS LIMITED PARTNERSHIP,MIDLOTHIAN,TX,76065,1800 DOVE LN.,ELLIS,32.51,-96.97,Minerals,1353405.67
1006386,Mont Belvieu Complex,Mont Belvieu,TX,77580,10207 FM 1942,HARRIS,29.86,-94.91,Petroleum and Natural Gas Systems,1356281.99
1000043,PRAXAIR Texas City Hydrogen Complex,TEXAS CITY,TX,77590,"1720 GRANT AVE, GATE 16",GALVESTON COUNTY,29.37,-94.94,Chemicals,1360167.9
1002072,"LINDE GAS NORTH AMERICA LLC, LA PORTE PLANT",LA PORTE,TX,77571,11603 STRANG RD,HARRIS,29.71,-95.06,Chemicals,1372134.5
1000996,T C Ferguson Power Plant,MARBLE FALLS,TX,78654,2001 FERGUSON RD,Llano,30.56,-98.37,Power Plants,1380838.43
1001324,SRW Cogen Limited Partnership,ORANGE,TX,77630,3055 FM 1006,Orange,30.06,-93.75,Power Plants,1402042.16
1001363,Corpus Christi Energy Center,CORPUS CHRISTI,TX,78407,3952 BUDDY LAWRENCE DRIVE,Nueces,27.81,-97.43,Power Plants,1439499.69
1001104,V H Braunig,ELMENDORF,TX,78112,15290 STREICH RD,Bexar,29.26,-98.38,Power Plants,1446877
1001705,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,INGLESIDE,TX,78362,4133 STATE HIGHWAY 361,SAN PATRICIO,27.88,-97.24,Chemicals,1489195.91
1007663,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132,2580 WALD ROAD,COMAL COUNTY,29.67,-98.18,Minerals,1496729.54
1001331,Tenaska Gateway Generating Station,Long Branch,TX,75669,7589 State Hwy 315 E,Rusk,32.02,-94.62,Power Plants,1502345.44
1001335,Hays Energy Facility,SAN MARCOS,TX,78666,1601 FRANCIS HARRIS LN,Hays,29.78,-97.99,Power Plants,1609686.04
1001303,Tenaska Frontier Generation Station,SHIRO,TX,77876,17500 HWY 30,Grimes,30.59,-95.92,Power Plants,1621292.11
1001365,Odessa-Ector Generating Station,ODESSA,TX,79766,"2200 EAST I-20, Service Road South",Ector,31.84,-102.33,Power Plants,1657358.41
1006543,BASF TOTAL PETROCHEMICALS LLC,PORT ARTHUR,TX,77642,7501 GULFWAY DR,JEFFERSON,29.95,-93.89,Chemicals,1669559.58
1008020,Bosque County Power Plant,Laguna Park,TX,76644,577 Bosque County Road 3610,Bosque,31.86,-97.36,Power Plants,1746692.18
1001300,Pasadena Power Plant,PASADENA,TX,77506,955 PHILLIPS ROAD,Harris,29.72,-95.18,Power Plants,1835925.84
1011554,Panda Temple Power Station,Temple,TX,76501,2892 Panda Drive,BELL,31.06,-97.32,Power Plants,1847198.3
1000346,Bayou Cogeneration Plant,PASADENA,TX,77507,11777 BAY AREA BLVD.,Harris,29.62,-95.05,Chemicals,1848385.27
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,Baytown,TX,77521,9500 I-10 East,HARRIS,29.83,-94.92,Chemicals,1866324.81
1007303,Cottonwood Energy Project,DEWEYVILLE,TX,77614,976 COUNTY ROAD 4213,Newton,30.26,-93.74,Power Plants,1875400.85
1001408,Channel Energy Center,PASADENA,TX,77506,451 LIGHT COMPANY ROAD,Harris,29.72,-95.23,Power Plants,1914208.32
1000255,"Optim Energy Altura Cogen, LLC",CHANNELVIEW,TX,77530,2330 SHELDON ROAD,Harris,29.82,-95.11,Power Plants,1920323.63
1006983,Baytown Energy Center,BAYTOWN,TX,77523,8605 FM 1405,Chambers,29.77,-94.9,Power Plants,1939316.91
1001781,INVISTA S.a r.l.,VICTORIA,TX,77905,2695 OLD BLOOMINGTON RD NORTH,VICTORIA,28.67,-96.95,Chemicals,1940979.91
1011834,"Olin Blue Cube, Freeport, TX",Freeport,TX,77541,"2301 N. Brazosport Blvd., OC-1120",BRAZORIA COUNTY,28.97,-95.38,Chemicals,2071774.38
1001375,Jack County Generation Facility,JACKSBORO,TX,76458,HENDERSON RANCH RD,Jack,33.1,-97.96,Power Plants,2093349.29
1004368,INEOS CHOCOLATE BAYOU PLANT,ALVIN,TX,77511,,BRAZORIA COUNTY,29.23,-95.19,Chemicals,2225519.44
1001310,Lamar Power (Paris),PARIS,TX,75462,3205 FM 137,Lamar,33.63,-95.59,Power Plants,2277887.41
1006040,Guadalupe Generating Station,MARION,TX,78124,5740 WEIL ROAD,Guadalupe,29.62,-98.14,Power Plants,2309110.79
1001372,Freestone Power Generation,FAIRFIELD,TX,75840,1366 FM 488,Freestone,31.89,-96.11,Power Plants,2337392.14
1001309,Midlothian Energy,MIDLOTHIAN,TX,76065,4601 BROOKHOLLOW DRIVE,Ellis,32.43,-97.05,Power Plants,2442387.6
1001426,Oklaunion Power Station,OKLAUNION,TX,76373,12567 FM RD 3430,Wilbarger,34.08,-99.18,Power Plants,2735861.01
1001039,J T Deely,SAN ANTONIO,TX,78223,12940 S US Hwy 181,Bexar,29.31,-98.32,Power Plants,2770774.8
1001070,Twin Oaks,BREMOND,TX,76629,13065 PLANT RD,Robertson,31.09,-96.7,Power Plants,2896932.94
1001040,San Miguel,CHRISTINE,TX,78012,6200 FM 3387,Atascosa,28.7,-98.48,Power Plants,3055288.91
1001148,SWEENY COGENERATION FACILITY,OLD OCEAN,TX,77463,"7190 Old FM 524, Gate 13",BRAZORIA,29.07,-95.75,Power Plants,3097071.74
1006721,Sabine,BRIDGE CITY,TX,77611,WEST ROUNDBUNCH ROAD,Orange,30.02,-93.88,Power Plants,3108038.18
1007323,Channelview Cogeneration Facility,Houston,TX,77049,8580 Sheldon Road,Harris,29.84,-95.12,Power Plants,3130817.95
1001038,Coleto Creek,FANNIN,TX,77960,FM 2987 OFF HWY 59,Goliad,28.71,-97.21,Power Plants,3133655.55
1006085,FORNEY POWER PLANT,FORNEY,TX,75126,13770 W US HIGHWAY 80,KAUFMAN,32.76,-96.49,Power Plants,3647766.93
1006691,FORMOSA POINT COMFORT PLANT,POINT COMFORT,TX,77978,201 FORMOSA DRIVE,CALHOUN,28.68,-96.55,Chemicals,3720405.49
1000825,Deer Park Energy Center,DEER PARK,TX,77536,5665 HIGHWAY 225,Harris,29.72,-95.14,Power Plants,3794578.64
1007324,Sandy Creek Energy Station,Riesel,TX,76682,2161 Rattlesnake Road,McLennan,31.48,-96.96,Power Plants,4076744.56
1000375,Welsh Power Plant,PITTSBURG,TX,75686,FM RD 1735,Titus,33.06,-94.84,Power Plants,4920850.45
1001176,H W Pirkey Power Plant,HALLSVILLE,TX,75650,2396 FM RD 3251,Harrison,32.46,-94.49,Power Plants,5188260.52
1001042,Harrington Station,AMARILLO,TX,79108,8400 N LAKESIDE DR,Potter,35.3,-101.75,Power Plants,5331856.62
1001043,Tolk Station,MULESHOE,TX,79371,9M E OF MULESHOE ON HWY 70,Lamb,34.18,-102.57,Power Plants,5459371.55
1007376,J K Spruce,SAN ANTONIO,TX,78223,12940 S US Hwy 181,Bexar,29.31,-98.32,Power Plants,5536607.1
1007500,Big Brown,FAIRFIELD,TX,75840,,Freestone,31.82,-96.06,Power Plants,6857758.07
1001034,Monticello,MOUNT PLEASANT,TX,75455,,Titus,33.09,-95.04,Power Plants,8364408.45
1000499,Sandow Station,ROCKDALE,TX,76567,,Milam,30.57,-97.06,Power Plants,8604097.34
1005713,Limestone,JEWETT,TX,75846,3964 FM 39,Limestone,31.42,-96.25,Power Plants,8914572.38
1007153,Sam Seymour,LA GRANGE,TX,78945,6549 POWER PLANT RD,Fayette,29.92,-96.75,Power Plants,10995596.04
1007505,Oak Grove,FRANKLIN,TX,77856,8127 Oak Grove Road,Robertson,31.19,-96.49,Power Plants,12047246.71
1007504,Martin Lake,Tatum,TX,75691,8850 FM 2658 North,Rusk,32.26,-94.57,Power Plants,12205753.84
1006868,W A Parish,THOMPSONS,TX,77469,YU JONES RD,Fort Bend,29.48,-95.64,Power Plants,13434438.15
1010555,"WIC Station 7939 Diamond Mountain, UT",Vernal,UT,84078,"17605 East Crouse Canyon Rd, ",UINTAH COUNTY,40.46,-109.53,Petroleum and Natural Gas Systems,6052.03
1005064,WASHINGTON COUNTY SOLID WASTE,WASHINGTON,UT,84780,325 N LANDFILL ROAD,WASHINGTON COUNTY,37.13,-113.46,Waste,6531
1007944,ECDC ENVIRONMENTAL,EAST CARBON,UT,84520,1111 WEST HIGHWAY 123,CARBON COUNTY,39.54,-110.43,Waste,12817.2
1002570,ATK Launch Systems Inc,MAGNA,UT,84044,5000 SOUTH 8400 WEST,SALT LAKE COUNTY,40.67,-112.09,Other,16938.94
1007014,SWIFT BEEF CO,HYRUM,UT,84319,410 N. 200 W.,CACHE COUNTY,41.64,-111.86,Other,28135.83
1002571,ATK Launch Systems Inc,Promontory,UT,84307,9160 North Highway 83,BOX ELDER,41.65,-112.43,Other,41120
1006272,GENEVA NITROGEN LLC,OREM,UT,84057,1165 NORTH 1600 WEST,UTAH,40.32,-111.74,Chemicals,43438.79
1005266,WM - Tekoi Landfill,Dugway,UT,84022,99 Skull Valley Road,TOOELE,40.62,-112.7,Waste,43806.44
1011009,Weber County Landfill,Ogden,UT,84401,2599 A Avenue,WEBER COUNTY,41.22,-111.99,Waste,43852.88
1005599,Utah State University,LOGAN,UT,84322,1445 OLD MAIN HILL,CACHE,41.66,-111.84,Other,45497.83
